CD_MUNICIPIO;NR_ZONA;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_TERCEIRA_VIA
6050;10;2731;2523;0.0
6173;8;89;454;0.0
6068;10;13;15;0.0
6041;10;21;24;0.0
6017;1;82;233;0.0
6114;12;30;68;0.0
6130;7;256;204;0.0
6068;10;14;132;0.0
6050;2;3993;7193;0.0
6122;7;53;437;0.0
6114;12;37;254;0.0
6009;1;23;99;0.0
6025;12;172;566;0.0
6084;11;137;335;0.0
6092;4;434;1042;0.0
6068;10;12;18;0.0
6068;10;16;213;0.0
6157;6;1251;1257;0.0
6033;1;96;310;0.0
6157;6;928;3142;0.0
6173;8;56;101;0.0
6157;6;866;742;0.0
6009;1;11;31;0.0
6025;12;123;196;0.0
6017;1;46;103;0.0
6050;10;2995;5363;0.0
6017;1;48;285;0.0
6050;10;1833;5201;0.0
6009;1;20;135;0.0
6076;5;116;207;0.0
6041;10;46;229;0.0
6173;8;126;381;0.0
6084;11;108;433;0.0
6173;8;45;60;0.0
6157;6;1836;3235;0.0
6033;1;84;74;0.0
6114;12;26;45;0.0
6106;11;20;30;0.0
6122;7;69;386;0.0
6041;10;21;312;0.0
6050;2;2606;2254;0.0
6122;7;48;184;0.0
6050;10;1955;1528;0.0
6130;7;330;1176;0.0
6050;2;3515;3364;0.0
6122;7;35;60;0.0
6050;2;2251;6767;0.0
6084;11;86;67;0.0
6092;4;325;290;0.0
6076;5;111;883;0.0
6033;1;69;305;0.0
6041;10;26;66;0.0
6106;11;16;13;0.0
33510;86;631;634;0.0
33537;77;597;519;0.0
33170;135;45;76;0.0
39055;190;356;279;0.0
38415;49;1407;892;0.0
35114;21;1390;1107;0.0
39870;133;141;723;0.0
33430;163;362;906;0.0
39195;58;714;1872;0.0
30910;149;101;332;0.0
35017;101;482;237;0.0
38970;88;1445;1468;0.0
35351;189;286;398;0.0
39756;161;126;171;0.0
37052;125;369;209;0.0
37796;133;150;135;0.0
36358;76;42;229;0.0
38490;18;814;3224;0.0
33294;157;68;272;0.0
39470;159;122;336;0.0
38695;107;348;960;0.0
35947;189;723;1015;0.0
38490;17;3195;7120;0.0
39012;45;1072;2032;0.0
39730;104;338;844;0.0
37230;153;416;1013;0.0
37370;92;117;463;0.0
37621;82;49;316;0.0
38091;138;129;377;0.0
34851;124;655;1427;0.0
35734;25;3061;4653;0.0
38350;101;438;1206;0.0
37516;30;941;1758;0.0
35831;94;124;289;0.0
39110;46;189;310;0.0
33014;105;258;356;0.0
33073;74;274;493;0.0
34258;116;203;886;0.0
36056;147;96;441;0.0
38490;13;863;2621;0.0
34339;40;186;554;0.0
35475;176;117;400;0.0
36765;63;90;304;0.0
38458;87;249;875;0.0
38733;202;935;2036;0.0
39950;55;168;523;0.0
36994;158;58;288;0.0
39659;41;1142;3151;0.0
30872;186;3360;2702;0.0
36579;30;517;420;0.0
34754;58;145;402;0.0
36030;147;192;1076;0.0
36617;22;3112;6138;0.0
38490;14;8675;13946;0.0
35432;169;423;904;0.0
35637;104;272;520;0.0
33936;166;327;349;0.0
30759;174;159;381;0.0
38997;175;125;385;0.0
39810;114;171;512;0.0
34770;130;578;1223;0.0
38822;72;407;434;0.0
38490;13;1666;3202;0.0
34312;64;303;623;0.0
33073;74;360;1616;0.0
33553;169;1118;1993;0.0
36650;109;130;388;0.0
33219;192;1057;869;0.0
33316;82;216;199;0.0
35513;65;325;1045;0.0
38490;6;1758;3699;0.0
38458;87;423;1354;0.0
35351;189;121;548;0.0
38679;74;98;252;0.0
34592;135;159;500;0.0
36315;81;756;679;0.0
38822;72;283;637;0.0
36552;179;524;916;0.0
36870;89;99;378;0.0
38555;121;715;1050;0.0
36790;153;79;185;0.0
39837;62;198;203;0.0
36412;149;809;575;0.0
36730;101;247;200;0.0
35114;21;1354;1105;0.0
36072;188;104;126;0.0
34932;126;396;206;0.0
36013;119;259;269;0.0
36218;148;442;390;0.0
33855;36;395;352;0.0
36218;148;187;655;0.0
38733;202;393;1435;0.0
35912;74;1147;1126;0.0
38490;5;822;2752;0.0
39136;33;960;2788;0.0
35610;88;269;285;0.0
39772;97;81;65;0.0
37672;74;203;819;0.0
37974;54;351;1546;0.0
30732;166;113;431;0.0
33871;190;598;714;0.0
36617;23;1162;2547;0.0
38059;200;1162;1666;0.0
34436;66;686;1996;0.0
37303;59;153;118;0.0
33910;90;2992;2878;0.0
36277;188;171;154;0.0
36471;32;655;553;0.0
37621;82;81;98;0.0
30830;191;1055;900;0.0
37974;54;313;455;0.0
34274;114;241;287;0.0
34690;192;1502;1127;0.0
34215;99;218;185;0.0
38130;95;260;210;0.0
33774;71;1603;1536;0.0
36536;76;1415;1703;0.0
38539;181;287;299;0.0
39071;155;576;505;0.0
39977;86;164;447;0.0
34290;127;738;1920;0.0
39772;97;48;177;0.0
38830;162;344;872;0.0
38296;113;1197;726;0.0
34614;61;269;544;0.0
37940;151;144;164;0.0
37850;51;309;195;0.0
30937;191;195;455;0.0
34312;64;556;1386;0.0
35092;144;1697;1423;0.0
36110;136;349;362;0.0
35475;176;451;1099;0.0
35599;24;242;784;0.0
37583;119;142;129;0.0
38490;8;7641;8088;0.0
39519;117;357;189;0.0
33138;163;1413;3978;0.0
37915;117;148;471;0.0
33529;110;128;118;0.0
34630;108;719;788;0.0
35157;155;2052;3576;0.0
39470;159;242;511;0.0
37397;119;89;390;0.0
30830;191;1034;892;0.0
30970;110;307;154;0.0
39535;198;377;450;0.0
37214;185;2538;1860;0.0
34657;184;674;606;0.0
33090;111;264;885;0.0
36919;101;1797;3046;0.0
37710;89;66;234;0.0
38490;10;1111;3521;0.0
34711;21;132;550;0.0
37940;151;54;250;0.0
36633;51;581;512;0.0
39756;161;114;169;0.0
37290;167;219;196;0.0
38490;11;8318;8826;0.0
39233;32;416;420;0.0
33073;74;264;485;0.0
33111;147;88;82;0.0
36080;68;246;141;0.0
33405;23;98;135;0.0
37559;146;232;252;0.0
38032;59;1441;1133;0.0
37834;130;245;215;0.0
39691;197;344;286;0.0
35971;27;3614;5693;0.0
38490;2;5856;8714;0.0
33790;105;302;1266;0.0
33197;36;1541;3314;0.0
36617;23;1913;2020;0.0
38172;106;598;520;0.0
35998;198;679;1426;0.0
37583;119;72;266;0.0
39896;95;284;572;0.0
39926;166;71;185;0.0
39659;40;1106;2728;0.0
34690;192;752;1140;0.0
37990;37;253;794;0.0
36196;185;70;194;0.0
38334;110;911;1765;0.0
35157;154;7008;11270;0.0
38342;152;112;330;0.0
38512;160;585;1857;0.0
30058;203;2474;4093;0.0
36250;27;357;872;0.0
35556;134;335;1286;0.0
33391;90;133;314;0.0
39594;120;199;648;0.0
36056;147;189;305;0.0
34398;144;385;381;0.0
36595;49;208;272;0.0
34029;58;123;464;0.0
34010;167;169;201;0.0
39675;69;209;162;0.0
35750;44;1391;3052;0.0
36498;92;294;1139;0.0
35777;143;383;443;0.0
35238;151;842;2198;0.0
37117;37;1214;2389;0.0
37834;130;250;649;0.0
38865;191;382;1017;0.0
34134;171;6110;10668;0.0
35530;42;57;434;0.0
39799;106;288;1115;0.0
36110;136;693;1406;0.0
38393;111;127;345;0.0
38490;7;1697;3606;0.0
39454;134;146;511;0.0
38237;196;343;335;0.0
38490;3;8597;14787;0.0
37737;111;749;1553;0.0
35351;189;234;751;0.0
36315;81;502;1360;0.0
38490;10;2157;4376;0.0
33073;74;211;843;0.0
33170;135;37;203;0.0
33634;70;626;1419;0.0
34770;130;209;736;0.0
33731;59;342;305;0.0
33995;93;639;476;0.0
38296;113;309;758;0.0
33758;42;99;540;0.0
33316;82;50;212;0.0
33677;34;175;549;0.0
33812;65;120;435;0.0
36714;159;89;388;0.0
38415;49;375;829;0.0
39535;198;232;792;0.0
39799;106;179;503;0.0
39152;174;352;248;0.0
33677;34;558;535;0.0
37770;52;633;1030;0.0
38865;191;186;485;0.0
34096;115;89;339;0.0
35157;154;3202;5361;0.0
37613;35;1057;715;0.0
36099;137;44;70;0.0
39918;168;490;283;0.0
37354;55;711;729;0.0
38610;145;854;1023;0.0
39950;55;339;388;0.0
39640;148;114;100;0.0
39853;43;138;656;0.0
34894;38;51;168;0.0
39748;162;116;335;0.0
33111;147;20;119;0.0
38610;145;272;1136;0.0
33715;150;126;542;0.0
33979;118;263;748;0.0
38075;121;385;930;0.0
37532;32;117;389;0.0
39594;120;772;877;0.0
37257;103;480;662;0.0
36234;141;874;875;0.0
37753;173;576;2240;0.0
30678;61;232;208;0.0
36676;24;236;318;0.0
33804;69;357;360;0.0
35050;107;322;852;0.0
39969;151;177;532;0.0
34096;115;178;810;0.0
34150;78;796;2354;0.0
35572;153;151;338;0.0
38016;139;631;587;0.0
37940;151;148;166;0.0
36765;63;228;258;0.0
38342;152;150;147;0.0
36706;172;149;871;0.0
30660;175;243;732;0.0
34770;130;1308;2703;0.0
38806;120;125;278;0.0
33278;126;186;498;0.0
36110;136;380;784;0.0
36137;172;1757;1043;0.0
36439;137;543;469;0.0
36412;149;881;582;0.0
35416;29;633;1536;0.0
36153;151;169;579;0.0
38059;200;2322;3498;0.0
34819;61;226;182;0.0
34878;98;217;115;0.0
34916;81;440;310;0.0
38490;4;9991;10415;0.0
38490;8;8468;8444;0.0
33391;90;412;260;0.0
39217;160;203;172;0.0
37575;36;73;205;0.0
38490;7;850;2848;0.0
33952;201;37;179;0.0
34738;60;200;596;0.0
38555;121;389;944;0.0
35653;173;135;596;0.0
38016;139;201;719;0.0
33510;86;721;2011;0.0
34754;58;73;169;0.0
34916;81;231;747;0.0
35238;151;295;1008;0.0
36595;49;118;362;0.0
30007;205;2082;1905;0.0
36471;32;651;550;0.0
39098;150;2488;3956;0.0
33138;163;6847;6126;0.0
33979;118;1068;899;0.0
35190;29;166;180;0.0
35050;107;315;355;0.0
35076;152;367;407;0.0
33090;111;228;133;0.0
37680;167;258;268;0.0
37621;82;75;92;0.0
33235;161;509;496;0.0
39195;58;552;529;0.0
37656;94;567;380;0.0
33219;192;1063;860;0.0
35432;169;872;1863;0.0
37230;153;670;2001;0.0
35114;21;1620;2800;0.0
39535;198;380;490;0.0
38393;111;80;247;0.0
36676;24;94;493;0.0
36536;76;1371;1687;0.0
36692;48;3893;2756;0.0
38490;1;3282;2982;0.0
38490;13;4743;4774;0.0
33294;157;407;284;0.0
39152;174;114;217;0.0
37290;167;226;184;0.0
38490;6;6174;5994;0.0
38792;118;513;411;0.0
39330;128;537;625;0.0
39977;86;471;402;0.0
34339;40;441;382;0.0
38954;115;266;939;0.0
38830;162;2071;2954;0.0
30830;191;1071;2227;0.0
36633;51;684;604;0.0
36854;180;7873;7059;0.0
39896;95;352;301;0.0
34398;144;401;382;0.0
38474;30;623;527;0.0
35599;24;462;1621;0.0
35939;95;1877;3822;0.0
37591;79;551;2284;0.0
37010;91;184;762;0.0
35653;173;224;649;0.0
37575;36;128;361;0.0
38679;74;192;386;0.0
33596;176;226;533;0.0
36773;109;301;954;0.0
37133;118;490;1162;0.0
33898;94;217;998;0.0
34738;60;330;757;0.0
38539;181;295;1117;0.0
38857;108;2004;3442;0.0
34550;82;1034;2336;0.0
37117;37;467;959;0.0
37672;74;107;346;0.0
39845;191;153;291;0.0
33634;70;1568;2036;0.0
33995;93;320;737;0.0
33154;112;473;730;0.0
35556;134;167;633;0.0
38091;138;94;255;0.0
33154;112;273;646;0.0
38695;107;91;367;0.0
35513;65;89;318;0.0
35211;187;184;493;0.0
37753;173;528;407;0.0
36536;76;384;1411;0.0
37117;37;234;553;0.0
38164;197;215;781;0.0
38822;72;118;408;0.0
39950;55;301;369;0.0
37010;91;164;150;0.0
38490;13;5827;5381;0.0
39870;133;136;214;0.0
38946;178;564;389;0.0
34193;53;1168;846;0.0
39489;167;260;212;0.0
38873;36;215;273;0.0
37427;55;286;177;0.0
38067;149;310;229;0.0
38776;100;735;374;0.0
39012;45;2289;1918;0.0
36951;91;425;465;0.0
38075;121;1237;1023;0.0
35653;173;567;482;0.0
30937;191;49;141;0.0
35947;189;371;822;0.0
35998;198;183;647;0.0
36293;140;545;1430;0.0
34754;58;137;93;0.0
35700;32;256;234;0.0
38946;178;530;357;0.0
33391;90;426;260;0.0
38970;88;291;948;0.0
33618;134;28;123;0.0
33413;123;1318;4146;0.0
38806;120;281;693;0.0
33057;21;185;492;0.0
30791;77;89;662;0.0
34550;82;581;1074;0.0
37818;181;1288;1507;0.0
38490;16;7425;6877;0.0
38911;142;863;637;0.0
33170;135;92;426;0.0
37150;78;457;1320;0.0
35793;24;630;1458;0.0
38750;143;854;1883;0.0
35157;156;5779;6259;0.0
36820;37;395;809;0.0
37079;90;215;687;0.0
37419;35;1415;2139;0.0
39837;62;224;847;0.0
38490;10;7377;10844;0.0
34495;129;3212;4778;0.0
35270;84;311;601;0.0
38571;29;47;212;0.0
33499;126;280;187;0.0
38490;10;7778;6872;0.0
33030;158;200;193;0.0
33332;143;444;356;0.0
36978;65;1112;1231;0.0
37257;103;144;769;0.0
38733;56;345;1157;0.0
39896;95;127;449;0.0
38490;12;2643;5119;0.0
34274;114;116;359;0.0
33375;44;194;643;0.0
36676;24;160;651;0.0
38075;122;1531;3364;0.0
39993;98;55;269;0.0
38210;67;583;717;0.0
33057;21;352;360;0.0
34533;158;142;109;0.0
38490;10;6387;6173;0.0
33871;190;299;86;0.0
34410;125;427;416;0.0
39799;106;278;271;0.0
39969;151;169;131;0.0
38075;122;2707;3694;0.0
37699;175;141;518;0.0
38318;79;104;394;0.0
34550;82;280;724;0.0
38938;44;135;453;0.0
38113;112;759;1523;0.0
38792;118;508;988;0.0
35157;157;6873;11841;0.0
36030;147;95;491;0.0
38156;60;168;259;0.0
38490;2;770;2581;0.0
39055;190;112;356;0.0
38172;106;197;658;0.0
39810;114;98;349;0.0
35890;89;722;491;0.0
39926;166;99;97;0.0
34274;114;238;306;0.0
34363;161;146;166;0.0
33170;135;60;73;0.0
35297;73;68;94;0.0
39926;166;103;105;0.0
33898;94;188;276;0.0
33596;176;481;1370;0.0
39152;174;197;302;0.0
39624;56;90;348;0.0
33855;36;111;379;0.0
37230;153;446;505;0.0
39551;69;329;388;0.0
33154;112;543;403;0.0
34479;100;114;46;0.0
37591;79;511;437;0.0
37990;37;206;163;0.0
35734;25;2499;1960;0.0
36790;153;108;342;0.0
39357;177;296;1462;0.0
38954;115;110;440;0.0
34053;55;427;649;0.0
35173;137;35;175;0.0
35394;93;45;221;0.0
33251;119;327;403;0.0
35033;202;121;451;0.0
34371;112;674;1656;0.0
39292;123;585;1999;0.0
35416;29;281;754;0.0
35971;27;1698;2687;0.0
39659;41;2112;3521;0.0
33065;52;247;537;0.0
34070;31;271;490;0.0
30716;199;194;418;0.0
30899;82;294;692;0.0
34118;133;148;599;0.0
37273;193;49;242;0.0
36994;158;45;187;0.0
38911;142;146;411;0.0
33472;73;119;320;0.0
34010;167;86;414;0.0
33910;90;1259;2434;0.0
37931;115;279;522;0.0
39195;58;301;724;0.0
39675;69;209;176;0.0
34738;60;548;439;0.0
39454;134;363;306;0.0
37877;105;569;669;0.0
33634;70;2657;1727;0.0
38636;72;778;795;0.0
35335;64;2451;2354;0.0
38490;4;1698;5654;0.0
39330;128;99;362;0.0
33839;168;56;236;0.0
38512;160;113;519;0.0
37133;118;226;833;0.0
34894;38;129;129;0.0
35033;202;125;142;0.0
37451;202;236;259;0.0
34479;100;161;285;0.0
33499;126;459;1082;0.0
34231;174;209;671;0.0
39292;123;281;838;0.0
36153;151;28;235;0.0
38490;1;558;1529;0.0
33359;53;90;259;0.0
33871;190;154;244;0.0
36773;109;190;781;0.0
35297;73;69;86;0.0
34592;135;346;345;0.0
37818;181;1891;1278;0.0
33979;118;1213;2278;0.0
34738;60;582;1650;0.0
35211;187;704;1611;0.0
37591;79;259;973;0.0
33936;166;221;512;0.0
33197;36;762;1381;0.0
36412;149;544;987;0.0
39179;190;172;393;0.0
33570;139;949;767;0.0
34878;98;218;686;0.0
38750;143;2042;4338;0.0
36951;91;131;539;0.0
37818;181;582;913;0.0
36790;153;49;129;0.0
39039;96;610;400;0.0
39179;190;277;167;0.0
30937;191;158;131;0.0
36455;58;579;517;0.0
38490;7;5640;5928;0.0
39233;32;444;501;0.0
36471;32;164;580;0.0
39594;120;432;909;0.0
34975;85;520;505;0.0
34916;81;446;1641;0.0
36013;119;284;1119;0.0
39950;55;350;1198;0.0
34398;144;454;1003;0.0
33260;45;415;1175;0.0
34509;111;350;816;0.0
30058;188;1310;2653;0.0
35750;44;685;1358;0.0
36510;46;1260;2835;0.0
38270;114;493;1189;0.0
35874;169;63;221;0.0
30899;82;171;449;0.0
38750;143;1945;1810;0.0
38474;30;633;553;0.0
37630;81;643;429;0.0
36170;201;113;498;0.0
38555;121;983;785;0.0
38830;162;1817;1518;0.0
39071;155;577;1650;0.0
39250;54;286;1228;0.0
33014;105;253;960;0.0
34673;132;2774;5427;0.0
30678;61;245;420;0.0
35653;173;540;1655;0.0
37338;173;129;717;0.0
37893;195;352;2534;0.0
33251;119;173;630;0.0
35610;88;99;382;0.0
33570;139;266;1023;0.0
35076;152;289;302;0.0
37893;195;268;379;0.0
30791;77;95;187;0.0
39039;96;856;1842;0.0
37931;115;578;1151;0.0
35696;168;471;1478;0.0
38776;100;233;679;0.0
35190;29;66;259;0.0
36196;185;177;135;0.0
33782;59;190;197;0.0
39217;160;190;631;0.0
39535;198;453;1699;0.0
36153;151;69;320;0.0
34711;21;343;766;0.0
35971;27;772;2257;0.0
34150;78;196;863;0.0
37427;55;309;173;0.0
38652;99;606;548;0.0
33219;192;480;850;0.0
33405;23;77;323;0.0
36706;172;90;426;0.0
33677;34;390;720;0.0
34533;158;87;343;0.0
38075;122;4241;3431;0.0
36250;27;267;239;0.0
38059;200;2242;1922;0.0
38059;200;585;1226;0.0
34495;129;770;1703;0.0
38806;120;59;188;0.0
37958;177;133;129;0.0
38717;178;2690;2446;0.0
39292;123;474;638;0.0
39772;97;61;67;0.0
35971;28;2567;1999;0.0
39837;62;196;206;0.0
30856;83;65;376;0.0
39411;38;167;646;0.0
33537;77;640;3397;0.0
33634;75;2538;3789;0.0
33332;143;375;1075;0.0
37940;151;203;697;0.0
35890;89;179;487;0.0
30759;174;89;274;0.0
33782;59;58;275;0.0
36935;87;63;380;0.0
38350;101;95;329;0.0
35130;102;1279;1013;0.0
35394;93;197;166;0.0
35750;44;1356;998;0.0
37931;115;428;239;0.0
34797;60;153;176;0.0
38318;79;265;258;0.0
38490;1;3702;3170;0.0
34509;111;306;201;0.0
34959;142;2724;4249;0.0
38490;1;978;1855;0.0
38490;19;2937;6319;0.0
38539;181;190;555;0.0
39039;96;400;858;0.0
30856;83;187;266;0.0
34096;115;166;150;0.0
36870;89;201;267;0.0
30872;186;3090;2609;0.0
39730;104;334;255;0.0
37613;35;786;663;0.0
37516;30;999;723;0.0
35734;26;3873;6482;0.0
30996;199;569;1300;0.0
30996;199;161;504;0.0
39756;161;39;232;0.0
34819;61;107;317;0.0
35459;146;92;379;0.0
37834;130;46;129;0.0
33030;158;78;356;0.0
35335;64;809;2480;0.0
39438;73;103;444;0.0
39985;66;583;494;0.0
34673;132;2278;2037;0.0
36080;68;72;313;0.0
35815;62;381;1604;0.0
35831;94;51;214;0.0
37036;86;134;513;0.0
37176;193;54;228;0.0
34096;115;56;243;0.0
39969;151;143;121;0.0
39578;31;3473;3648;0.0
38571;29;86;387;0.0
38717;178;2931;4371;0.0
39012;45;2695;4906;0.0
38873;36;254;827;0.0
38210;67;412;1458;0.0
38776;100;499;835;0.0
39934;183;3070;4211;0.0
34398;144;204;457;0.0
35637;104;330;222;0.0
33294;157;461;294;0.0
35700;32;337;970;0.0
36854;180;8494;12905;0.0
37710;89;191;776;0.0
33634;70;3018;4086;0.0
35599;24;360;346;0.0
35017;101;515;252;0.0
36757;23;69;83;0.0
38890;128;1428;1302;0.0
39659;41;5413;4302;0.0
34371;112;542;540;0.0
35149;125;91;48;0.0
33790;105;285;313;0.0
34410;125;445;444;0.0
39853;43;493;2111;0.0
37273;193;130;479;0.0
38350;101;220;573;0.0
33693;177;423;275;0.0
30970;110;368;177;0.0
37532;32;358;407;0.0
37354;55;767;2630;0.0
38318;79;321;1246;0.0
39900;51;73;261;0.0
34614;61;339;229;0.0
39799;106;266;272;0.0
35637;104;537;1130;0.0
36692;47;3664;5191;0.0
37567;196;288;796;0.0
38490;17;9030;15316;0.0
33529;110;216;759;0.0
34517;159;497;1264;0.0
34436;66;2102;6332;0.0
39055;190;436;1226;0.0
38490;8;1141;4675;0.0
39870;133;43;279;0.0
38750;143;363;1216;0.0
38954;115;67;289;0.0
39373;80;351;1269;0.0
33235;161;133;551;0.0
37931;115;180;429;0.0
35556;134;94;510;0.0
35637;104;441;294;0.0
39730;104;531;341;0.0
34550;82;762;444;0.0
35190;29;237;641;0.0
38156;60;196;1230;0.0
39756;161;89;365;0.0
35211;187;369;777;0.0
38490;14;8147;8367;0.0
33235;161;508;523;0.0
30694;28;65;92;0.0
38490;4;3812;7776;0.0
38792;118;194;380;0.0
34371;112;381;819;0.0
36234;141;329;674;0.0
38598;38;298;207;0.0
34134;170;5604;5658;0.0
36773;109;519;599;0.0
34894;38;227;469;0.0
38490;15;7596;12463;0.0
38733;56;841;1532;0.0
30732;166;66;202;0.0
33790;105;146;486;0.0
34452;43;402;845;0.0
37010;91;97;397;0.0
30678;61;107;276;0.0
39985;66;298;575;0.0
30813;196;104;341;0.0
30970;110;412;997;0.0
39136;33;2403;3801;0.0
39314;197;179;581;0.0
33570;139;460;1405;0.0
34134;170;2179;4233;0.0
36099;137;35;191;0.0
34690;192;327;939;0.0
33413;123;294;1074;0.0
34916;81;120;494;0.0
37974;54;103;527;0.0
35947;189;818;491;0.0
36374;138;356;342;0.0
36498;92;309;239;0.0
37311;50;877;657;0.0
34037;63;1863;1872;0.0
34215;99;206;220;0.0
30910;149;502;307;0.0
38270;114;1161;1020;0.0
34495;129;2208;1950;0.0
33413;123;891;748;0.0
36650;109;310;257;0.0
38695;107;296;362;0.0
35556;134;277;296;0.0
38113;112;708;582;0.0
38814;184;791;525;0.0
37176;193;155;151;0.0
39390;83;836;648;0.0
36650;109;375;285;0.0
33871;190;369;261;0.0
34134;171;2466;4539;0.0
33782;59;200;199;0.0
38377;93;248;290;0.0
39810;114;344;329;0.0
30872;186;3617;5187;0.0
39624;56;196;802;0.0
39411;38;602;1732;0.0
36854;180;3454;5990;0.0
37796;133;69;253;0.0
39640;148;62;238;0.0
35939;95;477;1645;0.0
36137;172;514;1556;0.0
39276;130;52;211;0.0
35432;169;713;682;0.0
30007;205;3341;1630;0.0
38091;138;174;134;0.0
30660;175;187;115;0.0
35157;156;6425;7023;0.0
35793;24;1214;1043;0.0
36951;91;524;593;0.0
37192;133;176;170;0.0
36897;117;429;932;0.0
38431;158;129;361;0.0
38490;15;2596;6023;0.0
38652;99;372;985;0.0
33383;200;181;414;0.0
34363;161;89;386;0.0
34215;99;178;443;0.0
34436;66;1342;3158;0.0
34096;115;183;152;0.0
36935;87;196;276;0.0
38075;122;4211;3185;0.0
38512;160;589;550;0.0
39276;130;198;240;0.0
36994;158;71;88;0.0
39330;128;549;1173;0.0
39772;97;83;274;0.0
30694;28;45;181;0.0
30775;150;374;429;0.0
39179;190;355;173;0.0
37583;119;146;713;0.0
39659;40;2084;6343;0.0
30872;186;720;1974;0.0
37290;167;91;372;0.0
30830;191;297;811;0.0
34053;55;182;498;0.0
37567;196;253;262;0.0
39934;183;4749;3389;0.0
33634;75;1917;1269;0.0
33855;36;370;335;0.0
39357;177;286;260;0.0
34754;58;105;76;0.0
35912;74;1183;1067;0.0
35130;102;336;1304;0.0
36978;65;242;850;0.0
35351;189;343;348;0.0
36455;58;344;836;0.0
37893;195;216;1014;0.0
39110;46;156;588;0.0
34177;67;337;387;0.0
36218;148;500;1561;0.0
37699;175;484;1955;0.0
36994;158;65;73;0.0
36293;140;3021;1721;0.0
37079;90;169;117;0.0
38334;110;694;599;0.0
38490;5;5346;5565;0.0
35530;42;38;62;0.0
37192;133;168;145;0.0
35394;93;202;182;0.0
34452;43;1014;840;0.0
33413;123;844;807;0.0
35700;32;77;290;0.0
38490;12;1160;4018;0.0
34355;50;168;618;0.0
34932;126;323;180;0.0
38113;112;691;527;0.0
39110;46;175;312;0.0
34053;55;723;468;0.0
35696;168;390;459;0.0
35718;146;474;542;0.0
38199;102;147;671;0.0
39039;96;609;387;0.0
34312;64;448;327;0.0
36617;23;2495;5069;0.0
34037;63;1958;5430;0.0
35254;68;153;239;0.0
39896;95;557;1324;0.0
33235;161;522;2308;0.0
34614;61;396;1531;0.0
39497;116;97;563;0.0
35378;193;178;610;0.0
34835;52;138;420;0.0
39918;168;210;438;0.0
36277;188;168;157;0.0
34290;127;3891;3074;0.0
35157;155;4130;4107;0.0
35211;187;619;341;0.0
39756;161;142;789;0.0
39390;83;982;2101;0.0
39551;69;110;406;0.0
36579;30;506;391;0.0
35157;154;6337;6552;0.0
34673;132;2229;1880;0.0
39900;51;223;203;0.0
35130;102;1626;4303;0.0
35297;73;71;372;0.0
35831;94;225;601;0.0
37222;113;339;1162;0.0
38490;11;3121;6558;0.0
39977;86;290;692;0.0
34118;133;301;763;0.0
38636;72;941;903;0.0
35033;202;115;139;0.0
37621;82;99;651;0.0
33030;158;247;1188;0.0
39276;130;224;692;0.0
38032;59;1598;3734;0.0
36978;65;1167;3429;0.0
37494;109;600;732;0.0
38350;101;377;320;0.0
34991;147;154;758;0.0
30953;93;98;750;0.0
36080;68;203;919;0.0
37427;55;299;1035;0.0
38458;87;938;2690;0.0
36471;32;352;793;0.0
33375;44;382;1441;0.0
37478;131;1248;2308;0.0
39918;168;659;1529;0.0
37753;173;314;945;0.0
36951;91;309;781;0.0
37915;117;273;684;0.0
35157;156;3578;6408;0.0
34932;126;157;352;0.0
35050;107;94;273;0.0
37672;74;52;212;0.0
34452;43;937;2036;0.0
36765;63;282;1220;0.0
39810;114;425;1230;0.0
35815;62;829;2749;0.0
33235;161;273;1009;0.0
35874;169;151;369;0.0
36382;107;224;447;0.0
37435;54;213;839;0.0
39217;160;85;224;0.0
37516;30;360;784;0.0
37117;37;1161;843;0.0
37575;36;255;218;0.0
35491;97;1037;439;0.0
30953;93;48;166;0.0
33472;73;226;691;0.0
34657;184;598;1608;0.0
35378;193;594;2122;0.0
38393;111;198;121;0.0
38490;19;7982;8667;0.0
38172;106;639;564;0.0
39438;73;318;304;0.0
36978;65;1037;1224;0.0
34363;161;165;152;0.0
38911;142;861;646;0.0
35459;146;280;247;0.0
35947;189;945;577;0.0
37397;119;407;395;0.0
37893;195;287;371;0.0
39578;31;3427;3523;0.0
33758;42;254;404;0.0
33154;112;599;460;0.0
36250;27;274;263;0.0
38067;149;442;1157;0.0
35637;104;106;337;0.0
38490;14;1384;4468;0.0
39926;166;33;180;0.0
34134;171;1107;3686;0.0
35319;131;128;387;0.0
34878;98;182;103;0.0
37710;89;168;233;0.0
39896;95;495;311;0.0
33510;86;683;672;0.0
35378;193;571;656;0.0
37451;202;109;356;0.0
38610;145;649;1587;0.0
37877;105;545;2160;0.0
39497;116;410;1376;0.0
39675;69;198;642;0.0
33774;71;2115;4537;0.0
34070;31;705;1185;0.0
33154;112;757;1529;0.0
35777;143;394;1371;0.0
38911;142;735;1686;0.0
39470;159;447;1048;0.0
37176;193;90;466;0.0
37613;35;922;1221;0.0
38016;139;352;901;0.0
37419;35;1254;756;0.0
38490;9;7238;8329;0.0
33375;44;346;341;0.0
35955;42;1772;2126;0.0
35351;189;374;1655;0.0
37656;94;618;1598;0.0
35718;146;134;786;0.0
36854;180;1456;4782;0.0
33650;136;54;172;0.0
39535;198;128;701;0.0
33090;111;234;138;0.0
39934;183;1426;3625;0.0
30970;110;102;228;0.0
